Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal _degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Accepted_Organism_Identification,Life_Stage,APHIA_ID,Abundance_[#/m3],Biomass_[mg dw/m3]
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Harpacticoida,nauplii,1102,3.06,0.001
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Isopoda, ,1131,3.06,n/a
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Limacina helicina, ,140223,12.242,0.0087
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Cnidaria, ,1267,3.06,0.0002
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Neomysis rayii, ,226869,0.287,0.0231
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Obelia longissima, ,117389,3.06,0.0125
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Oithona similis, ,106656,59.678,0.0725
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Triconia borealis, ,128956,1.53,0.0026
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Ophiuroidea,larvae,123084,94.872,0.0308
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Podon leuckartii, ,106277,6.121,0.0071
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Polychaeta,larvae,883,131.597,0.4648
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Pseudocalanus acuspes, ,104514,3.06,0.0188
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Pseudocalanus, ,104165,56.617,0.1201
AMBON2015,ML1.1,TWINRING_150UM_MICROSCOPY,2015-09-03T03:15,-162.7721,70.0358,13,,10,Parasagitta elegans, ,105440,4.591,0.0049
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Acartia longiremis, ,104257,56.617,0.2183
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Acartia, ,104108,45.294,0.0564
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Aglantha digitale, ,117849,128.332,0.2605
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Aglantha digitale, ,117849,2.831,18.814
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Amphipoda, ,1135,0.236,0.0372
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Cirripedia,cyprid,1082,30.196,0.5475
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Cirripedia,nauplii,1082,3.774,0.0009
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Echinodermata,bipinnaria,1806,830.384,2.5365
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Bivalvia, ,105,196.273,0.0318
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Calanoida,nauplii,1100,117.009,0.0489
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Calanus glacialis/marshallae, ,196770,11.323,0.2669
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Calanus glacialis/marshallae, ,196770,14.154,6.6672
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Centropages abdominalis, ,196774,11.323,0.1708
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Cumacea, ,1137,0.236,0.041
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Bryozoa,cyphonautes,146142,1479.594,0.4952
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Echinodermata,larvae,1806,815.287,2.3604
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Eurytemora, ,104240,3.774,0.0088
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Fritillaria borealis, ,103375,60.392,0.0003
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Gastropoda,larvae,101,60.392,0.0306
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Limacina helicina, ,140223,30.196,0.032
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Neomysis rayii, ,226869,0.236,1.0841
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Oithona similis, ,106656,1524.888,1.6517
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Ophiuroidea,larvae,123084,1298.419,0.3695
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Paguridae,zoea,106738,0.944,1.0877
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Polychaeta,larvae,883,3442.321,10.7054
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Pseudocalanus, ,104165,98.136,0.2031
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Pseudocalanus,male,104165,3.774,0.0099
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Pseudocalanus newmani, ,157679,26.421,0.1532
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Rotifera, ,14260,30.196,0.0003
AMBON2015,ML1.2,TWINRING_150UM_MICROSCOPY,2015-09-03T00:38,-163.0534,70.14,20,,17,Parasagitta elegans, ,105440,71.715,1.4194
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Acartia longiremis, ,104257,59.079,0.2269
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Acartia, ,104108,29.539,0.0398
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Aglantha digitale, ,117849,265.854,0.0269
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Aglantha digitale, ,117849,0.154,1.5265
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Cirripedia,nauplii,1082,39.386,0.0615
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Echinodermata,bipinnaria,1806,49.232,0.0842
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Bivalvia, ,105,758.177,0.1818
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Calanoida,nauplii,1100,905.874,0.3876
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Calanus glacialis/marshallae, ,196770,0.462,0.1379
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Centropages abdominalis, ,196774,157.543,0.9328
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Clione limacina, ,139178,0.308,1.189
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Cyclopoida,nauplii,1101,9.846,0.0003
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Bryozoa,cyphonautes,146142,49.232,0.026
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Echinodermata,larvae,1806,59.079,0.0058
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Euphausiacea,juvenile,1128,0.769,0.1073
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Fritillaria borealis, ,103375,1870.827,0.0249
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Gastropoda,larvae,101,29.539,0.0131
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Limacina helicina, ,140223,49.232,0.0162
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Melicertum octocostatum, ,117743,0.154,0.0434
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Mertensia ovum, ,106377,29.539,9.3813
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Cnidaria, ,1267,0.154,0.2481
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Oithona similis, ,106656,6853.117,6.567
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Ophiuroidea,larvae,123084,590.787,0.3092
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Parasagitta elegans, ,105440,2.308,1.095
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Podon leuckartii, ,106277,19.693,0.0043
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Polychaeta,larvae,883,157.543,0.2887
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Pseudocalanus, ,104165,1014.185,1.1133
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Pseudocalanus,male,104165,9.846,0.0316
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Pseudocalanus newmani, ,157679,19.693,0.0863
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Rotifera, ,14260,19.693,0.0001
AMBON2015,ML1.3,TWINRING_150UM_MICROSCOPY,2015-09-02T23:03,-163.4073,70.2669,28,,25,Parasagitta elegans, ,105440,9.846,0.0035
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Acartia longiremis, ,104257,24.264,0.0978
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Acartia, ,104108,161.763,0.1294
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Aglantha digitale, ,117849,2.022,0.003
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Aglantha digitale, ,117849,0.126,1.3296
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Bivalvia, ,105,889.698,0.1726
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Calanoida,nauplii,1100,2264.685,0.5121
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Calanus glacialis/marshallae, ,196770,0.126,0.0579
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Centropages abdominalis, ,196774,24.264,0.1654
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Clione limacina, ,139178,0.126,0.5047
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Echinodermata,larvae,1806,97.058,0.0111
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Eucalanus bungii, ,196775,0.126,0.0025
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Eualus gaimardii, ,107504,1.896,1.3685
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Euphausiacea,juvenile,1128,1.769,0.5825
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Fritillaria borealis, ,103375,2297.038,0.1384
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Euphausiacea,furcilia,1128,0.758,0.0774
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Gastropoda,larvae,101,64.705,0.042
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Hippolytidae, ,106777,0.126,0.1215
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Oithona similis, ,106656,5273.48,4.4991
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Paguridae,zoea,106738,0.253,0.298
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Pseudocalanus, ,104165,501.466,0.8858
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Pseudocalanus minutus, ,104517,8.088,0.0994
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Pseudocalanus newmani, ,157679,24.264,0.1128
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Rotifera, ,14260,16.176,0.0001
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Parasagitta elegans, ,105440,0.506,0.1243
AMBON2015,ML1.4,TWINRING_150UM_MICROSCOPY,2015-09-02T20:30,-163.7664,70.3986,33,,30,Thysanoessa raschii, ,110711,0.126,0.0553
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Acartia longiremis, ,104257,267.117,1.2353
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Acartia, ,104108,1.452,0.0004
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Aglantha digitale, ,117849,20.324,0.0186
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Aglantha digitale, ,117849,0.272,2.7813
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Cirripedia,cyprid,1082,2.903,0.0711
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Bivalvia, ,105,47.907,0.0119
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Calanoida,nauplii,1100,181.465,0.0708
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Calanus glacialis/marshallae, ,196770,36.293,12.727
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Centropages abdominalis, ,196774,8.71,0.0831
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Clione limacina, ,139178,0.726,3.0427
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Ctenophora, ,1248,0.091,0.0527
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Echinodermata,larvae,1806,1.452,0.0001
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Euphausiacea,juvenile,1128,19.598,4.1564
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Eurytemora pacifica, ,232028,1.452,0.0071
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Fritillaria borealis, ,103375,29.034,0.0012
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Gastropoda,larvae,101,4.355,0.0028
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Harpacticoida, ,1102,1.452,0.0034
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Hippolytidae, ,106777,0.091,0.0562
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Limacina helicina, ,140223,8.71,0.0073
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Decapoda,megalopa,1130,0.272,0.7572
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Melicertum octocostatum, ,117743,0.091,0.1107
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Mertensia ovum, ,106377,0.181,0.5709
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Metridia, ,104190,0.726,0.005
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Metridia pacifica, ,196784,2.903,0.2891
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Microsetella, ,115341,1.452,0.0024
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Oikopleura vanhoeffeni, ,103417,2.903,0.0063
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Oithona similis, ,106656,1904.658,2.1859
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Triconia borealis, ,128956,13.065,0.0299
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Parasagitta elegans, ,105440,4.355,9.798
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Paguridae,zoea,106738,1.452,0.6303
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Polychaeta,larvae,883,1.452,0.0362
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Pseudocalanus acuspes, ,104514,7.259,0.0692
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Pseudocalanus, ,104165,1358.811,1.9394
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Pseudocalanus minutus, ,104517,1.452,0.0197
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Pseudocalanus,male,104165,5.807,0.0208
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Pseudocalanus newmani, ,157679,21.776,0.1165
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Rotifera, ,14260,11.614,0.00001
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Parasagitta elegans, ,105440,29.034,9.471
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Thysanoessa inermis, ,110708,0.181,1.0334
AMBON2015,ML1.6,TWINRING_150UM_MICROSCOPY,2015-09-02T03:28,-164.4999,70.6474,44,,41,Thysanoessa raschii, ,110711,0.272,1.4467
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Acartia longiremis, ,104257,34.313,0.1798
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Acartia, ,104108,13.725,0.0394
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Aglantha digitale, ,117849,68.627,0.0415
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Bivalvia, ,105,102.94,0.0167
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Calanoida,nauplii,1100,212.743,0.0887
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Calanus glacialis/marshallae, ,196770,25.306,10.1638
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Centropages abdominalis, ,196774,6.863,0.132
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Clione limacina, ,139178,0.643,2.3279
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Eucalanus bungii, ,196775,0.107,0.0053
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Euphausiacea,juvenile,1128,13.94,2.4921
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Fritillaria borealis, ,103375,13.725,0.0003
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Gastropoda,larvae,101,6.863,0.0019
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Hippolytidae, ,106777,0.214,0.3192
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Limacina helicina, ,140223,27.451,0.0059
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Decapoda,megalopa,1130,0.214,0.3464
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Melicertum octocostatum, ,117743,0.107,0.0126
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Mertensia ovum, ,106377,0.429,0.5849
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Neocalanus flemingeri, ,353708,0.214,0.1389
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Neocalanus plumchrus, ,196772,0.107,0.085
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Oikopleura vanhoeffeni, ,103417,6.863,0.0066
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Oithona similis, ,106656,1399.987,1.7203
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Triconia borealis, ,128956,3.431,0.0026
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Parasagitta elegans, ,105440,3.431,4.5883
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Polychaeta,larvae,883,6.863,0.0094
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Pseudocalanus acuspes, ,104514,6.863,0.0793
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Pseudocalanus, ,104165,796.071,1.4127
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Pseudocalanus minutus, ,104517,3.431,0.0685
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Pseudocalanus,male,104165,6.863,0.0244
AMBON2015,ML1.7,TWINRING_150UM_MICROSCOPY,2015-09-02T01:07,-164.8745,70.7728,37,,34,Pseudocalanus newmani, ,157679,13.725,0.0511
