eventDate,decimalLatitude,decimalLongitude,eventID,parenteventID,basisofrecord,minimumDepthinMeters,maximumDepthinMeters,SamplngProtocol,scientificName,nameAccordingToID,nameAccordingTo,TaxonID,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Order,Suborder,Infraorder,Family,Genus,Species,Life Stage Comment,organismQuantityType,Biomass (mg DW/m3),,,,,,,,,,Acartia longiremis
8/16/2015 2:46,70.84082,-161.5386,ML6.7,AMBON,PreservedSpecimen,0,38,Twin-ring; 60 cm diameter; mesh 150,Thysanoessa longipes,https://dx.doi.org/10.14284/170 ,WoRMS,237873,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Euphausiacea,,,Euphausiidae,Thysanoessa,longipes,,mgdryweight/m3,0.2405,,,,,,,,,,
8/16/2015 2:46,70.84082,-161.5386,ML6.7,AMBON,PreservedSpecimen,0,38,Twin-ring; 60 cm diameter; mesh 150,Thysanoessa raschii,https://dx.doi.org/10.14284/170 ,WoRMS,110711,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Euphausiacea,,,Euphausiidae,Thysanoessa,raschii,,mgdryweight/m3,0.7271,,,,,,,,,,
8/16/2015 2:46,70.84082,-161.5386,ML6.7,AMBON,PreservedSpecimen,0,38,Twin-ring; 60 cm diameter; mesh 150,Triconia borealis,https://dx.doi.org/10.14284/170 ,WoRMS,128956,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Poecilostomatoida,,,Oncaeidae,Triconia,borealis,,mgdryweight/m3,0.0089,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Acartia longiremis,https://dx.doi.org/10.14284/170 ,WoRMS,104257,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,mgdryweight/m3,0.0072,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Acartia spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104108,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Acartiidae,Acartia,,,mgdryweight/m3,0.0047,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Aglantha digitale,https://dx.doi.org/10.14284/170 ,WoRMS,117849,Animalia,Cnidaria,,Hydrozoa,Trachylina,,Narcomedusae,Narcomedusida,,Rhopalonematidae,Aglantha,digitale,,mgdryweight/m3,2.0719,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Bivalvia,https://dx.doi.org/10.14284/170 ,WoRMS,105,Animalia,Mollusca,,Bivalvia,,,,,,,,,larvae,mgdryweight/m3,0.0136,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Calanoida,https://dx.doi.org/10.14284/170 ,WoRMS,1100,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,,,,nauplii,mgdryweight/m3,0.0055,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Calanus glacialis,https://dx.doi.org/10.14284/170 ,WoRMS,104465,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Calanus,glacialis,,mgdryweight/m3,7.2113,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Centropages abdominalis,https://dx.doi.org/10.14284/170 ,WoRMS,196774,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,mgdryweight/m3,0.0034,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Cirripedia,https://dx.doi.org/10.14284/170 ,WoRMS,1082,Animalia,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Cirripedia,,,,,,,cypris,mgdryweight/m3,0.404,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Clione limacina,https://dx.doi.org/10.14284/170 ,WoRMS,139178,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Gymnosomata,,,Clionidae,Clione,limacina,,mgdryweight/m3,1.2539,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Fritillaria borealis,https://dx.doi.org/10.14284/170 ,WoRMS,103375,Animalia,Chordata,Tunicata,Appendicularia ,,,Copelata,,,Fritillaridae,Fritillaria,borealis,,mgdryweight/m3,0.0018,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Gastropoda,https://dx.doi.org/10.14284/170 ,WoRMS,101,Animalia,Mollusca,,Gastropoda,,,,,,,,,,mgdryweight/m3,0.0059,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Limacina helicina,https://dx.doi.org/10.14284/170 ,WoRMS,140223,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Thecosomata,,,Limacinidae,Limacina,helicina,,mgdryweight/m3,0.013,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Oithona similis,https://dx.doi.org/10.14284/170 ,WoRMS,106656,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Cyclopoida,,,Oithonidae,Oithona,similis,,mgdryweight/m3,0.9683,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Paguridae,https://dx.doi.org/10.14284/170 ,WoRMS,106738,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,,Paguridae,,,zoea,mgdryweight/m3,0.1366,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Pandalidae,https://dx.doi.org/10.14284/170 ,WoRMS,106789,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,,Pandalidae,,,,mgdryweight/m3,0.1707,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Parasagitta elegans,https://dx.doi.org/10.14284/170 ,WoRMS,105440,Animalia,Chaetognatha,,Sagittoidea,,,Aphragmophora,Ctinodontina,,Sagittidae,Parasagitta,elegans,,mgdryweight/m3,9.2987,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus acuspes,https://dx.doi.org/10.14284/170 ,WoRMS,104514,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,acuspes,,mgdryweight/m3,0.064,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus mimus,https://dx.doi.org/10.14284/170 ,WoRMS,355067,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,mimus,,mgdryweight/m3,0.0248,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus newmani,https://dx.doi.org/10.14284/170 ,WoRMS,157679,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,newmani,,mgdryweight/m3,0.0492,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104165,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,male,mgdryweight/m3,0.0395,,,,,,,,,,
8/16/2015 5:36,70.95859,-161.1441,ML6.8,AMBON,PreservedSpecimen,0,36,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104165,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,copepodites,mgdryweight/m3,0.4687,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Acartia longiremis,https://dx.doi.org/10.14284/170 ,WoRMS,104257,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,mgdryweight/m3,0.0228,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Acartia spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104108,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Acartiidae,Acartia,,,mgdryweight/m3,0.0039,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Aglantha digitale,https://dx.doi.org/10.14284/170 ,WoRMS,117849,Animalia,Cnidaria,,Hydrozoa,Trachylina,,Narcomedusae,Narcomedusida,,Rhopalonematidae,Aglantha,digitale,,mgdryweight/m3,0.1728,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Beroe cucumis,https://dx.doi.org/10.14284/170 ,WoRMS,106358,Animalia,Ctenophora,,Nuda,,,Beroida,,,Beroidae,Beroe,cucumis,,mgdryweight/m3,0.0694,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Bivalvia,https://dx.doi.org/10.14284/170 ,WoRMS,105,Animalia,Mollusca,,Bivalvia,,,,,,,,,larvae,mgdryweight/m3,0.0032,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Calanoida,https://dx.doi.org/10.14284/170 ,WoRMS,1100,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,,,,nauplii,mgdryweight/m3,0.0015,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Calanus glacialis,https://dx.doi.org/10.14284/170 ,WoRMS,104465,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Calanus,glacialis,,mgdryweight/m3,5.1289,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Cirripedia,https://dx.doi.org/10.14284/170 ,WoRMS,1082,Animalia,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Cirripedia,,,,,,,cypris,mgdryweight/m3,2.7886,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Cirripedia,https://dx.doi.org/10.14284/170 ,WoRMS,1082,Animalia,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Cirripedia,,,,,,,nauplii,mgdryweight/m3,0.1789,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Clione limacina,https://dx.doi.org/10.14284/170 ,WoRMS,139178,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Gymnosomata,,,Clionidae,Clione,limacina,,mgdryweight/m3,1.0236,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Cnidaria,https://dx.doi.org/10.14284/170 ,WoRMS,1267,Animalia,Cnidaria,,,,,,,,,,,,mgdryweight/m3,0.0002,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Decapoda,https://dx.doi.org/10.14284/170 ,WoRMS,1130,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,,,,,,Megalopa ,mgdryweight/m3,0.1193,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Eukrohnia hamata,https://dx.doi.org/10.14284/170 ,WoRMS,105416,Animalia,Chaetognatha,,Sagittoidea,,,Phragmophora,,,Eukrohniidae,Eukrohnia,hamata,,mgdryweight/m3,0.7712,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Euphausiacea,https://dx.doi.org/10.14284/170 ,WoRMS,1128,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Euphausiacea,,,,,,calyptopis,mgdryweight/m3,0.0041,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Euphausiacea,https://dx.doi.org/10.14284/170 ,WoRMS,1128,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Euphausiacea,,,,,,furcilia,mgdryweight/m3,0.1005,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Gastropoda,https://dx.doi.org/10.14284/170 ,WoRMS,101,Animalia,Mollusca,,Gastropoda,,,,,,,,,,mgdryweight/m3,0.0036,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Halitholus cirratus,https://dx.doi.org/10.14284/170 ,WoRMS,157951,Animalia,Cnidaria,,Hydrozoa,Hydroidolina,,Anthoathecatae,Filifera,,Pandeidae,Halitholus,cirratus,,mgdryweight/m3,0.1919,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Harpacticoida,https://dx.doi.org/10.14284/170 ,WoRMS,1102,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Harpacticoida,,,,,,,mgdryweight/m3,0.0414,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Hippolytidae,https://dx.doi.org/10.14284/170 ,WoRMS,106777,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,,Hippolytidae,,,,mgdryweight/m3,0.0549,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Limacina helicina,https://dx.doi.org/10.14284/170 ,WoRMS,140223,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Thecosomata,,,Limacinidae,Limacina,helicina,,mgdryweight/m3,0.0033,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Mertensia ovum,https://dx.doi.org/10.14284/170 ,WoRMS,106377,Animalia,Ctenophora,,Tentaculata,,,Cydippida,,,Mertensiidae,Mertensia,ovum,,mgdryweight/m3,0.7422,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Metridia pacifica,https://dx.doi.org/10.14284/170 ,WoRMS,196784,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Metridinidae,Metridia,pacifica,,mgdryweight/m3,0.1759,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Metridia spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104190,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Metridinidae,Metridia,,,mgdryweight/m3,0.0154,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Neocalanus flemingeri,https://dx.doi.org/10.14284/170 ,WoRMS,353708,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Neocalanus,flemingeri,,mgdryweight/m3,0.0401,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Oikopleura vanhoeffeni,https://dx.doi.org/10.14284/170 ,WoRMS,103417,Animalia,Chordata,Tunicata,Appendicularia,,,Copelata,,,Oikopleuridae,Oikopleura,vanhoeffeni,,mgdryweight/m3,0.0407,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Oithona similis,https://dx.doi.org/10.14284/170 ,WoRMS,106656,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Cyclopoida,,,Oithonidae,Oithona,similis,,mgdryweight/m3,0.611,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Paguridae,https://dx.doi.org/10.14284/170 ,WoRMS,106738,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,,Paguridae,,,zoea,mgdryweight/m3,1.1226,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Parasagitta elegans,https://dx.doi.org/10.14284/170 ,WoRMS,105440,Animalia,Chaetognatha,,Sagittoidea,,,Aphragmophora,Ctinodontina,,Sagittidae,Parasagitta,elegans,,mgdryweight/m3,3.5692,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Polychaeta,https://dx.doi.org/10.14284/170 ,WoRMS,883,Animalia,Annelida,,Polychaeta,,,,,,,,,larvae,mgdryweight/m3,0.0193,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus acuspes,https://dx.doi.org/10.14284/170 ,WoRMS,104514,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,acuspes,,mgdryweight/m3,0.2471,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus mimus,https://dx.doi.org/10.14284/170 ,WoRMS,355067,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,mimus,,mgdryweight/m3,0.0466,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus minutus,https://dx.doi.org/10.14284/170 ,WoRMS,104517,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,minutus,,mgdryweight/m3,0.2467,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus newmani,https://dx.doi.org/10.14284/170 ,WoRMS,157679,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,newmani,,mgdryweight/m3,0.1051,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104165,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,male,mgdryweight/m3,0.0694,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104165,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,copepodites,mgdryweight/m3,2.4993,,,,,,,,,,
8/16/2015 8:03,71.07707,-160.726,ML6.9,AMBON,PreservedSpecimen,0,46,Twin-ring; 60 cm diameter; mesh 150,Triconia borealis,https://dx.doi.org/10.14284/170 ,WoRMS,128956,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Poecilostomatoida,,,Oncaeidae,Triconia,borealis,,mgdryweight/m3,0.04,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Acartia longiremis,https://dx.doi.org/10.14284/170 ,WoRMS,104257,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,mgdryweight/m3,0.0693,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Acartia spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104108,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Acartiidae,Acartia,,,mgdryweight/m3,0.0463,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Aglantha digitale,https://dx.doi.org/10.14284/170 ,WoRMS,117849,Animalia,Cnidaria,,Hydrozoa,Trachylina,,Narcomedusae,Narcomedusida,,Rhopalonematidae,Aglantha,digitale,,mgdryweight/m3,21.3141,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Asteroidea,https://dx.doi.org/10.14284/170 ,WoRMS,123080,Animalia,Echinodermata,Eleutherozoa,Asteroidea,,,,,,,,,Bipinnaria ,mgdryweight/m3,0.0072,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Bivalvia,https://dx.doi.org/10.14284/170 ,WoRMS,105,Animalia,Mollusca,,Bivalvia,,,,,,,,,larvae,mgdryweight/m3,0.0031,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Bryozoa,https://dx.doi.org/10.14284/170 ,WoRMS,146142,Animalia,Bryozoa,,,,,,,,,,,cyphonautes,mgdryweight/m3,0.0011,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Calanoida,https://dx.doi.org/10.14284/170 ,WoRMS,1100,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,,,,nauplii,mgdryweight/m3,0.058,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Calanus glacialis,https://dx.doi.org/10.14284/170 ,WoRMS,104465,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Calanus,glacialis,,mgdryweight/m3,6.8237,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Catablema vesicarium,https://dx.doi.org/10.14284/170 ,WoRMS,117784,Animalia,Cnidaria,,Hydrozoa,Hydroidolina,,Anthoathecatae,Filifera,,Pandeidae,Catablema,vesicarium,,mgdryweight/m3,2.8129,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Centropages abdominalis,https://dx.doi.org/10.14284/170 ,WoRMS,196774,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,mgdryweight/m3,0.0172,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Cirripedia,https://dx.doi.org/10.14284/170 ,WoRMS,1082,Animalia,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Cirripedia,,,,,,,cypris,mgdryweight/m3,0.2191,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Cirripedia,https://dx.doi.org/10.14284/170 ,WoRMS,1082,Animalia,Arthropoda,Crustacea,Maxillopoda,Thecostraca,,,,,,,,nauplii,mgdryweight/m3,0.5027,,,,,,,,,,
8/18/2015 20:43,71.352173,160.778495,ML4.1,AMBON,PreservedSpecimen,0,21,Twin-ring; 60 cm diameter; mesh 150,Clione limacina,https://dx.doi.org/10.14284/170 ,WoRMS,139178,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Gymnosomata,,,Clionidae,Clione,limacina,,mgdryweight/m3,0.1119,,,,,,,,,,
