eventDate,decimalLatitude,decimalLongitude,eventID,parenteventID,basisofrecord,minimumDepthinMeters,maximumDepthinMeters,SamplngProtocol,scientificName,nameAccordingToID,nameAccordingTo,TaxonID,Kingdom,Phylum,Subphylum,Class,Subclass,Infraclass,Order,Suborder,Infraorder,Family,Genus,Species,Life Stage Comment,OrganismQuantity,organismQuantityType,,,,,,,,,,Acartia longiremis
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Fritillaria borealis,https://dx.doi.org/10.14284/170 ,WoRMS,103375,Animalia,Chordata,Tunicata,Appendicularia ,,,Copelata,,,Fritillaridae,Fritillaria,borealis,,609.723,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Gastropoda,https://dx.doi.org/10.14284/170 ,WoRMS,101,Animalia,Mollusca,,Gastropoda,,,,,,,,,,34.841,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Limacina helicina,https://dx.doi.org/10.14284/170 ,WoRMS,140223,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Thecosomata,,,Limacinidae,Limacina,helicina,,104.524,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Neocalanus plumchrus,https://dx.doi.org/10.14284/170 ,WoRMS,196772,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Neocalanus,plumchrus,,1.089,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Oikopleura vanhoeffeni,https://dx.doi.org/10.14284/170 ,WoRMS,103417,Animalia,Chordata,Tunicata,Appendicularia,,,Copelata,,,Oikopleuridae,Oikopleura,vanhoeffeni,,614.623,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Oithona similis,https://dx.doi.org/10.14284/170 ,WoRMS,106656,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Cyclopoida,,,Oithonidae,Oithona,similis,,9894.906,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Ophiuroidea,https://dx.doi.org/10.14284/170 ,WoRMS,123084,Animalia,Echinodermata,,Ophiuroidea,,,,,,,,,larvae,975.557,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Paguridae,https://dx.doi.org/10.14284/170 ,WoRMS,106738,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,,Paguridae,,,zoea,1.089,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Parasagitta elegans,https://dx.doi.org/10.14284/170 ,WoRMS,105440,Animalia,Chaetognatha,,Sagittoidea,,,Aphragmophora,Ctinodontina,,Sagittidae,Parasagitta,elegans,,34.841,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Podon leuckartii,https://dx.doi.org/10.14284/170 ,WoRMS,106277,Animalia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,,Diplostraca,Cladocera,Onychopoda,Podonidae,Podon,leuckartii,,121.945,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Polychaeta,https://dx.doi.org/10.14284/170 ,WoRMS,883,Animalia,Annelida,,Polychaeta,,,,,,,,,larvae,1167.184,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus acuspes,https://dx.doi.org/10.14284/170 ,WoRMS,104514,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,acuspes,,17.421,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus newmani,https://dx.doi.org/10.14284/170 ,WoRMS,157679,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,newmani,,121.945,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104165,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,male,52.262,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104165,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,copepodites,696.826,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Rathkea octopunctata,https://dx.doi.org/10.14284/170 ,WoRMS,117848,Animalia,Cnidaria,,Hydrozoa,Hydroidolina,,Anthoathecatae,Filifera,,Rathkeidae,Rathkea,octopunctata,,0.136,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Themisto spp.,https://dx.doi.org/10.14284/170 ,WoRMS,322599,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Amphipoda,Hyperiidea,,Hyperiidae,Themisto,,,17.421,count per cubic meter,,,,,,,,,,
8/13/2015 5:11,68.90268,-166.418,CL0,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Tomopteris spp.,https://dx.doi.org/10.14284/170 ,WoRMS,129715,Animalia,Annelida,,Polychaeta,Palpata,,Aciculata,Phyllodocida,,Tomopteridae,Tomopteris,,,5.444,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Acartia longiremis,https://dx.doi.org/10.14284/170 ,WoRMS,104257,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,342.219,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Acartia spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104108,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Acartiidae,Acartia,,,1248.093,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Aglantha digitale,https://dx.doi.org/10.14284/170 ,WoRMS,117849,Animalia,Cnidaria,,Hydrozoa,Trachylina,,Narcomedusae,Narcomedusida,,Rhopalonematidae,Aglantha,digitale,,101.203,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Asteroidea,https://dx.doi.org/10.14284/170 ,WoRMS,123080,Animalia,Echinodermata,Eleutherozoa,Asteroidea,,,,,,,,,Bipinnaria ,40.261,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Bivalvia,https://dx.doi.org/10.14284/170 ,WoRMS,105,Animalia,Mollusca,,Bivalvia,,,,,,,,,larvae,724.699,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Bryozoa,https://dx.doi.org/10.14284/170 ,WoRMS,146142,Animalia,Bryozoa,,,,,,,,,,,cyphonautes,100.653,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Calanoida,https://dx.doi.org/10.14284/170 ,WoRMS,1100,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,,,,nauplii,483.133,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Calanus glacialis,https://dx.doi.org/10.14284/170 ,WoRMS,104465,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Calanus,glacialis,,186.207,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Centropages abdominalis,https://dx.doi.org/10.14284/170 ,WoRMS,196774,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,181.175,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Clione limacina,https://dx.doi.org/10.14284/170 ,WoRMS,139178,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Gymnosomata,,,Clionidae,Clione,limacina,,0.236,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Decapoda,https://dx.doi.org/10.14284/170 ,WoRMS,1130,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,,,,,,Megalopa ,0.236,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Echinodermata,https://dx.doi.org/10.14284/170 ,WoRMS,1806,Animalia,Echinodermata,,,,,,,,,,,larvae,40.261,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Eucalanus bungii,https://dx.doi.org/10.14284/170 ,WoRMS,196775,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Eucalanidae,Eucalanus,bungii,,25.163,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Euphausiacea,https://dx.doi.org/10.14284/170 ,WoRMS,1128,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Euphausiacea,,,,,,juvenile,6.291,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Eurytemora spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104240,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Temoridae,Eurytemora,,,20.131,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Evadne nordmanni,https://dx.doi.org/10.14284/170 ,WoRMS,106273,Animalia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,,Diplostraca,Cladocera,Onychopoda,Podonidae,Evadne,nordmanni,,40.261,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Fritillaria borealis,https://dx.doi.org/10.14284/170 ,WoRMS,103375,Animalia,Chordata,Tunicata,Appendicularia ,,,Copelata,,,Fritillaridae,Fritillaria,borealis,,80.522,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Gastropoda,https://dx.doi.org/10.14284/170 ,WoRMS,101,Animalia,Mollusca,,Gastropoda,,,,,,,,,,20.131,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Limacina helicina,https://dx.doi.org/10.14284/170 ,WoRMS,140223,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Thecosomata,,,Limacinidae,Limacina,helicina,,100.653,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Melicertum octocostatum,https://dx.doi.org/10.14284/170 ,WoRMS,117743,Animalia,Cnidaria,,Hydrozoa,Hydroidolina,,Leptothecatae,,,Melicertidae,Melicertum,octocostatum,,0.079,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Metridia pacifica,https://dx.doi.org/10.14284/170 ,WoRMS,196784,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Metridinidae,Metridia,pacifica,,20.131,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Neocalanus cristatus,https://dx.doi.org/10.14284/170 ,WoRMS,104470,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Neocalanus,cristatus,,0.079,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Neocalanus plumchrus,https://dx.doi.org/10.14284/170 ,WoRMS,196772,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Neocalanus,plumchrus,,5.033,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Oikopleura vanhoeffeni,https://dx.doi.org/10.14284/170 ,WoRMS,103417,Animalia,Chordata,Tunicata,Appendicularia,,,Copelata,,,Oikopleuridae,Oikopleura,vanhoeffeni,,221.436,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Oithona similis,https://dx.doi.org/10.14284/170 ,WoRMS,106656,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Cyclopoida,,,Oithonidae,Oithona,similis,,4992.359,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Ophiuroidea,https://dx.doi.org/10.14284/170 ,WoRMS,123084,Animalia,Echinodermata,,Ophiuroidea,,,,,,,,,larvae,100.653,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Paguridae,https://dx.doi.org/10.14284/170 ,WoRMS,106738,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Decapoda,Pleocyemata,,Paguridae,,,zoea,6.291,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Parasagitta elegans,https://dx.doi.org/10.14284/170 ,WoRMS,105440,Animalia,Chaetognatha,,Sagittoidea,,,Aphragmophora,Ctinodontina,,Sagittidae,Parasagitta,elegans,,15.098,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Podon leuckartii,https://dx.doi.org/10.14284/170 ,WoRMS,106277,Animalia,Arthropoda,Crustacea,Branchiopoda,Phyllopoda,,Diplostraca,Cladocera,Onychopoda,Podonidae,Podon,leuckartii,,40.261,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Polychaeta,https://dx.doi.org/10.14284/170 ,WoRMS,883,Animalia,Annelida,,Polychaeta,,,,,,,,,larvae,543.524,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus minutus,https://dx.doi.org/10.14284/170 ,WoRMS,104517,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,minutus,,40.261,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus newmani,https://dx.doi.org/10.14284/170 ,WoRMS,157679,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,newmani,,442.872,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104165,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,male,80.522,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104165,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,copepodites,1751.356,count per cubic meter,,,,,,,,,,
8/13/2015 8:18,68.95052,-166.9024,CL1,AMBON,PreservedSpecimen,0,39,Twin-ring; 60 cm diameter; mesh 150,Triconia borealis,https://dx.doi.org/10.14284/170 ,WoRMS,128956,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Poecilostomatoida,,,Oncaeidae,Triconia,borealis,,20.131,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Acartia longiremis,https://dx.doi.org/10.14284/170 ,WoRMS,104257,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Acartiidae,Acartia,longiremis,,7.926,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Acartia spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104108,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Acartiidae,Acartia,,,2.265,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Aglantha digitale,https://dx.doi.org/10.14284/170 ,WoRMS,117849,Animalia,Cnidaria,,Hydrozoa,Trachylina,,Narcomedusae,Narcomedusida,,Rhopalonematidae,Aglantha,digitale,,1.274,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Bivalvia,https://dx.doi.org/10.14284/170 ,WoRMS,105,Animalia,Mollusca,,Bivalvia,,,,,,,,,larvae,20.382,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Calanoida,https://dx.doi.org/10.14284/170 ,WoRMS,1100,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,,,,nauplii,28.309,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Calanus glacialis,https://dx.doi.org/10.14284/170 ,WoRMS,104465,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Calanidae,Calanus,glacialis,,9.625,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Centropages abdominalis,https://dx.doi.org/10.14284/170 ,WoRMS,196774,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,6.794,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Cirripedia,https://dx.doi.org/10.14284/170 ,WoRMS,1082,Animalia,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Cirripedia,,,,,,,cypris,7.926,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Cirripedia,https://dx.doi.org/10.14284/170 ,WoRMS,1082,Animalia,Arthropoda,Crustacea,Maxillopoda,Thecostraca,Cirripedia,,,,,,,nauplii,13.588,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Euphausiacea,https://dx.doi.org/10.14284/170 ,WoRMS,1128,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,,Euphausiacea,,,,,,juvenile,2.123,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Fritillaria borealis,https://dx.doi.org/10.14284/170 ,WoRMS,103375,Animalia,Chordata,Tunicata,Appendicularia ,,,Copelata,,,Fritillaridae,Fritillaria,borealis,,206.086,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Gastropoda,https://dx.doi.org/10.14284/170 ,WoRMS,101,Animalia,Mollusca,,Gastropoda,,,,,,,,,,20.382,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Limacina helicina,https://dx.doi.org/10.14284/170 ,WoRMS,140223,Animalia,Mollusca,,Gastropoda,Opisthobranchia,,Thecosomata,,,Limacinidae,Limacina,helicina,,50.955,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Polychaeta,https://dx.doi.org/10.14284/170 ,WoRMS,883,Animalia,Cnidaria,,Hydrozoa,Hydroidolina,,Leptothecatae,,,Melicertidae,Melicertum,octocostatum,,0.142,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Metridia pacifica,https://dx.doi.org/10.14284/170 ,WoRMS,196784,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Metridinidae,Metridia,pacifica,,1.132,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Metridia spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104190,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Metridinidae,Metridia,,,1.132,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Oithona similis,https://dx.doi.org/10.14284/170 ,WoRMS,106656,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Cyclopoida,,,Oithonidae,Oithona,similis,,702.052,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Ophiuroidea,https://dx.doi.org/10.14284/170 ,WoRMS,123084,Animalia,Echinodermata,,Ophiuroidea,,,,,,,,,larvae,7.926,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus minutus,https://dx.doi.org/10.14284/170 ,WoRMS,104517,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,minutus,,1.132,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus newmani,https://dx.doi.org/10.14284/170 ,WoRMS,157679,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,newmani,,3.397,count per cubic meter,,,,,,,,,,
8/14/2015 21:11,70.08624,-163.9508,ML6.1,AMBON,PreservedSpecimen,0,25,Twin-ring; 60 cm diameter; mesh 150,Pseudocalanus spp.,https://dx.doi.org/10.14284/170 ,WoRMS,104165,Animalia,Arthropoda,Crustacea,Maxillopoda,Copepoda,Neocopepoda,Calanoida,,,Clausocalanidae,Pseudocalanus,,male,1.132,count per cubic meter,,,,,,,,,,
