eventDate,decimalLatitude,decimalLongitude,eventID,alternate eventID,basisOfRecord,taxonID,nameAccordingToID,NCBI_ID,scientificName,organismQuantity,organismQuantityType,occurrenceStatus,Phylum,Class,Order,Family,Genus,Species,Subspecies,parentEventID,minimumDepthinMeters,maximumDepthinMeters
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,576338,WoRMS,,Admete solida,1.566856619,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Admete,solida,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,138969,WoRMS,912978,Admete viridula,6.267426474,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Admete,viridula,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,490701,WoRMS,,Anomalisipho verkruezeni,1.566856619,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Anomalisipho,verkruezeni,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,107006,WoRMS,397924,Argis sp.,6.267426474,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,714762,WoRMS,1676536,Ariadnaria borealis,1.566856619,count per 1000 m2,present,Mollusca,Gastropoda,Littorinimorpha,Capulidae,Ariadnaria,borealis,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,146732,WoRMS,1471183,Boreotrophon clathratus,1.566856619,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Muricidae,Boreotrophon,clathratus,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,138873,WoRMS,,Buccinum polare,3.133713237,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,polare,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,138875,WoRMS,,Buccinum scalariforme,15.66856619,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,scalariforme,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,107315,WoRMS,41210,Chionoecetes opilio,549.9666731,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,opilio,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,137704,WoRMS,142119,Colus sp. ,1.566856619,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Colus,,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,140525,WoRMS,1421112,Cryptonatica affinis,3.133713237,count per 1000 m2,present,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Cryptonatica,affinis,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,139474,WoRMS,1421118,Cylincha alba,4.700569856,count per 1000 m2,present,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Cylichna,alba,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,515737,WoRMS,587146,Eualus gaimardii gaimardii,39.17141546,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,gaimardii,gaimardii,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,158359,WoRMS,587147,Eualus macilentus,54.83998165,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,macilentus,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,140536,WoRMS,,Euspira pallida,1.566856619,count per 1000 m2,present,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Euspira,pallida,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,254456,WoRMS,328594,Gattyana ciliata,1.566856619,count per 1000 m2,present,Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana,ciliata,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,123586,WoRMS,105880,Gorgonocephalus sp.,42.3051287,count per 1000 m2,present,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Gorgonocephalus,,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,433920,WoRMS,,Granotoma albrechti,7.834283093,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Granotoma,albrechti,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,250674,WoRMS,254849,Halocynthia aurantium,1.566856619,count per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Halocynthia,aurantium,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,107323,WoRMS,362706,Hyas coarctatus,10.96799633,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,coarctatus,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,248348,WoRMS,174388,Labidochirus splendescens,36.03770223,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Labidochirus,splendescens,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,369176,WoRMS,,Leptasterias groenlandica,1.566856619,count per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,groenlandica,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,125154,WoRMS,59564,Leptasterias polaris,10.96799633,count per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,polaris,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,141819,WoRMS,1113278,Margarites costalis,94.01139711,count per 1000 m2,present,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,costalis,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,254479,WoRMS,,Neptunea heros,1.566856619,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,heros,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,434503,WoRMS,,Obesotoma japonica,1.566856619,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Obesotoma,japonica,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,124641,WoRMS,,Ocnus glacialis,1.566856619,count per 1000 m2,present,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Ocnus,glacialis,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,139322,WoRMS,,Oenopota impressa ,1.566856619,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Oenopota,impressa,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,137826,WoRMS,554630,Oenopota sp. ,4.700569856,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Oenopota,,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,254489,WoRMS,,Pagurus capillatus,17.2354228,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,capillatus,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,254490,WoRMS,2058916,Pagurus trigonocheirus,29.77027575,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,trigonocheirus,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,254483,WoRMS,397976,Pandalus goniurus,3.133713237,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,goniurus,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,939,WoRMS,46593,Polynoidae ,1.566856619,count per 1000 m2,present,Annelida,Polychaeta,Phyllodocida,Polynoidae,,,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,367571,WoRMS,,Propebela arctica,3.133713237,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,arctica,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,160450,WoRMS,,Propebela nobilis,1.566856619,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,nobilis,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,107567,WoRMS,587180,Sabinea septemcarinata,1.566856619,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Sabinea,septemcarinata,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,582749,WoRMS,1548725,Serripes groenlandicus,3.133713237,count per 1000 m2,present,Mollusca,Bivalvia,Cardiida,Cardiidae,Serripes,groenlandicus,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,124943,WoRMS,1898584,Stegophiura nodosa,83.04340078,count per 1000 m2,present,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Stegophiura,nodosa,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,100716,WoRMS,86591,Stomphia sp.,14.10170957,count per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Stomphia,,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,103937,WoRMS,,Styela rustica,9.401139711,count per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,rustica,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,196391,WoRMS,,Tachyrhynchus erosus,3.133713237,count per 1000 m2,present,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Turritellidae,Tachyrhynchus,erosus,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,100706,WoRMS,45620,Urticina sp.,1.566856619,count per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,,,AMBON,37.6,37.6
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,1360,WoRMS,6103,Actiniaria,3.39525822,count per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,,,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,138969,WoRMS,912978,Admete viridula,1.69762911,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Admete,viridula,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,490701,WoRMS,,Anomalisipho verkruezeni,3.39525822,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Anomalisipho,verkruezeni,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,101592,WoRMS,398847,Anonyx sp.,1.69762911,count per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,107006,WoRMS,397924,Argis sp.,5.09288733,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,103700,WoRMS,,Ascidia callosa,1.69762911,count per 1000 m2,present,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidia,callosa,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,140596,WoRMS,85595,Bathypolypus arcticus,1.69762911,count per 1000 m2,present,Mollusca,Cephalopoda,Octopoda,Bathypolypodidae,Bathypolypus,arcticus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,103814,WoRMS,864691,Boltenia echinata,13.58103288,count per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,echinata,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,138875,WoRMS,,Buccinum scalariforme,16.9762911,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,scalariforme,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,103740,WoRMS,,Chelyosoma macleayanum,1.69762911,count per 1000 m2,present,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,macleayanum,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,107315,WoRMS,41210,Chionoecetes opilio,412.5238737,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,opilio,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,124154,WoRMS,60567,Crossaster papposus,1.69762911,count per 1000 m2,present,Echinodermata,Asteroidea,Valvatida,Solasteridae,Crossaster,papposus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,140525,WoRMS,1421112,Cryptonatica affinis,1.69762911,count per 1000 m2,present,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Cryptonatica,affinis,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,158358,WoRMS,,Eualus gaimardii belcheri,3.39525822,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,gaimardii,belcheri,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,515737,WoRMS,587146,Eualus gaimardii gaimardii,3.39525822,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,gaimardii,gaimardii,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,158359,WoRMS,587147,Eualus macilentus,28.85969487,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,macilentus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,123586,WoRMS,105880,Gorgonocephalus sp.,5.09288733,count per 1000 m2,present,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Gorgonocephalus,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,433920,WoRMS,,Granotoma albrechti,3.39525822,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Granotoma,albrechti,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,107323,WoRMS,362706,Hyas coarctatus,28.85969487,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,coarctatus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,248348,WoRMS,174388,Labidochirus splendescens,78.09093905,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Labidochirus,splendescens,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,491062,WoRMS,,Latisipho hypolispus,1.69762911,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Latisipho,hypolispus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,125154,WoRMS,59564,Leptasterias polaris,8.488145549,count per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,polaris,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,141819,WoRMS,1113278,Margarites costalis,33.9525822,count per 1000 m2,present,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,costalis,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,576321,WoRMS,,Neoiphinoe coronata,1.69762911,count per 1000 m2,present,Mollusca,Gastropoda,Littorinimorpha,Capulidae,Neoiphinoe,coronata,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,254479,WoRMS,,Neptunea heros,1.69762911,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,heros,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,139322,WoRMS,,Oenopota impressa ,5.09288733,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Oenopota,impressa,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,254489,WoRMS,,Pagurus capillatus,49.23124419,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,capillatus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,106854,WoRMS,6746,Pagurus sp.,3.39525822,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,254490,WoRMS,2058916,Pagurus trigonocheirus,50.9288733,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,trigonocheirus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,254483,WoRMS,397976,Pandalus goniurus,5.09288733,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,goniurus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,939,WoRMS,46593,Polynoidae ,3.39525822,count per 1000 m2,present,Annelida,Polychaeta,Phyllodocida,Polynoidae,,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,160450,WoRMS,,Propebela nobilis,1.69762911,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,nobilis,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,582749,WoRMS,1548725,Serripes groenlandicus,1.69762911,count per 1000 m2,present,Mollusca,Bivalvia,Cardiida,Cardiidae,Serripes,groenlandicus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,106994,WoRMS,397992,Spirontocaris sp.,1.69762911,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Spirontocaris,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,124943,WoRMS,1898584,Stegophiura nodosa,176.5534274,count per 1000 m2,present,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Stegophiura,nodosa,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,100716,WoRMS,86591,Stomphia sp.,3.39525822,count per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Stomphia,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,103937,WoRMS,,Styela rustica,16.9762911,count per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,rustica,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,196391,WoRMS,,Tachyrhynchus erosus,3.39525822,count per 1000 m2,present,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Turritellidae,Tachyrhynchus,erosus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,137715,WoRMS,,Volutopsius sp. ,1.69762911,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Volutopsius,,,AMBON,39.2,39.2
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,138969,WoRMS,912978,Admete viridula,2.920465542,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Admete,viridula,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,107006,WoRMS,397924,Argis sp.,1.460232771,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,138875,WoRMS,,Buccinum scalariforme,4.380698313,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,scalariforme,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,107315,WoRMS,41210,Chionoecetes opilio,518.3826337,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,opilio,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,140525,WoRMS,1421112,Cryptonatica affinis,7.301163855,count per 1000 m2,present,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Cryptonatica,affinis,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,139474,WoRMS,1421118,Cylincha alba,1.460232771,count per 1000 m2,present,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Cylichna,alba,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,158358,WoRMS,,Eualus gaimardii belcheri,1.460232771,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,gaimardii,belcheri,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,515737,WoRMS,587146,Eualus gaimardii gaimardii,4.380698313,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,gaimardii,gaimardii,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,158359,WoRMS,587147,Eualus macilentus,16.06256048,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,macilentus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,107323,WoRMS,362706,Hyas coarctatus,1.460232771,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,coarctatus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,248348,WoRMS,174388,Labidochirus splendescens,33.58535373,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Labidochirus,splendescens,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,491062,WoRMS,,Latisipho hypolispus,2.920465542,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Latisipho,hypolispus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,125154,WoRMS,59564,Leptasterias polaris,5.840931084,count per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,polaris,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,141819,WoRMS,1113278,Margarites costalis,2.920465542,count per 1000 m2,present,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,costalis,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,101679,WoRMS,315597,Melita sp. ,1.460232771,count per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Melitidae,Melita,,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,103137,WoRMS,,Metopa spitzbergensis,2.920465542,count per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Metopa,spitzbergensis,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,423552,WoRMS,,Neocrangon communis,1.460232771,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Neocrangon,communis,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,137710,WoRMS,57632,Neptunea sp.,1.460232771,count per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,254489,WoRMS,,Pagurus capillatus,33.58535373,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,capillatus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,254491,WoRMS,2058913,Pagurus rathbuni,1.460232771,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,rathbuni,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,254490,WoRMS,2058916,Pagurus trigonocheirus,21.90349156,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,trigonocheirus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,254483,WoRMS,397976,Pandalus goniurus,2.920465542,count per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,goniurus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,103937,WoRMS,,Styela rustica,1.460232771,count per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,rustica,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,196391,WoRMS,,Tachyrhynchus erosus,1.460232771,count per 1000 m2,present,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Turritellidae,Tachyrhynchus,erosus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,117258,WoRMS,37518,Tubularia sp.,1.460232771,count per 1000 m2,present,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,,,AMBON,40.7,40.7
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,101873,WoRMS,1471182,Acanthonotozoma inflatum,7.475118913,count per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Acanthonotozomatidae,Acanthonotozoma,inflatum,,AMBON,15.1,15.1
