eventDate,decimalLatitude,decimalLongitude,eventID,alternate eventID,basisOfRecord,taxonID,nameAccordingToID,NCBI_ID,scientificName,organismQuantity,organismQuantityType,occurrenceStatus,Phylum,Class,Order,Family,Genus,Species,Subspecies,parentEventID,minimumDepthinMeters,maximumDepthinMeters
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,367571,WoRMS,,Propebela arctica,0.94,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,arctica,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,160450,WoRMS,,Propebela nobilis,0.78,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,nobilis,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,107567,WoRMS,587180,Sabinea septemcarinata,1.57,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Sabinea,septemcarinata,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,582749,WoRMS,1548725,Serripes groenlandicus,1.57,g wet weight per 1000 m2,present,Mollusca,Bivalvia,Cardiida,Cardiidae,Serripes,groenlandicus,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,124943,WoRMS,1898584,Stegophiura nodosa,40.74,g wet weight per 1000 m2,present,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Stegophiura,nodosa,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,100716,WoRMS,86591,Stomphia sp.,518.63,g wet weight per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Stomphia,,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,103937,WoRMS,,Styela rustica,180.19,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,rustica,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,196391,WoRMS,1421206,Tachyrhynchus erosus,4.7,g wet weight per 1000 m2,present,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Turritellidae,Tachyrhynchus,erosus,,AMBON,37.6,37.6
9/2/2015 8:54,70.77323,-164.87508,ML1.7,,HumanObservation,100706,WoRMS,45620,Urticina sp.,31.34,g wet weight per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Urticina,,,AMBON,37.6,37.6
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,1360,WoRMS,6103,Actiniaria,57.72,g wet weight per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,,,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,111600,WoRMS,51987,Alcyonidium gelatinosum,20.37,g wet weight per 1000 m2,present,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,gelatinosum,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,490701,WoRMS,,Anomalisipho verkruezeni,5.09,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Anomalisipho,verkruezeni,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,101592,WoRMS,398847,Anonyx sp.,0.85,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,107006,WoRMS,397924,Argis sp.,35.65,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,103700,WoRMS,,Ascidia callosa,134.11,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Phlebobranchia,Ascidiidae,Ascidia,callosa,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,140596,WoRMS,85595,Bathypolypus arcticus,32.25,g wet weight per 1000 m2,present,Mollusca,Cephalopoda,Octopoda,Bathypolypodidae,Bathypolypus,arcticus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,103814,WoRMS,864691,Boltenia echinata,3.4,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,echinata,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,146142,WoRMS,10205,Bryozoa,1.7,g wet weight per 1000 m2,present,Bryozoa,,,,,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,138875,WoRMS,,Buccinum scalariforme,40.74,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,scalariforme,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,103740,WoRMS,,Chelyosoma macleayanum,10.19,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,macleayanum,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,107315,WoRMS,41210,Chionoecetes opilio,3115.15,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,opilio,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,124154,WoRMS,60567,Crossaster papposus,5.09,g wet weight per 1000 m2,present,Echinodermata,Asteroidea,Valvatida,Solasteridae,Crossaster,papposus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,140525,WoRMS,1421112,Cryptonatica affinis,3.4,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Cryptonatica,affinis,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,158358,WoRMS,,Eualus gaimardii belcheri,1.7,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,gaimardii,belcheri,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,515737,WoRMS,587146,Eualus gaimardii gaimardii,3.4,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,gaimardii,gaimardii,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,158359,WoRMS,587147,Eualus macilentus,6.79,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,macilentus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,156103,WoRMS,767273,Gersemia rubiformis,49.23,g wet weight per 1000 m2,present,Cnidaria,Anthozoa,Alcyonacea,Nephtheidae,Gersemia,rubiformis,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,123586,WoRMS,105880,Gorgonocephalus sp.,45.84,g wet weight per 1000 m2,present,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Gorgonocephalus,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,433920,WoRMS,,Granotoma albrechti,1.7,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Granotoma,albrechti,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,107323,WoRMS,362706,Hyas coarctatus,118.83,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,coarctatus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,1337,WoRMS,6074,Hydrozoa,7.64,g wet weight per 1000 m2,present,Cnidaria,Hydrozoa,,,,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,248348,WoRMS,174388,Labidochirus splendescens,117.14,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Labidochirus,splendescens,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,491062,WoRMS,,Latisipho hypolispus,15.28,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Latisipho,hypolispus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,125154,WoRMS,59564,Leptasterias polaris,453.27,g wet weight per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,polaris,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,141819,WoRMS,1113278,Margarites costalis,49.23,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,costalis,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,576321,WoRMS,,Neoiphinoe coronata,1.7,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Littorinimorpha,Capulidae,Neoiphinoe,coronata,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,254479,WoRMS,,Neptunea heros,35.65,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,heros,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,139322,WoRMS,,Oenopota impressa ,1.7,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Oenopota,impressa,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,254489,WoRMS,,Pagurus capillatus,15.28,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,capillatus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,106854,WoRMS,6746,Pagurus sp.,1.7,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,254490,WoRMS,2058916,Pagurus trigonocheirus,98.46,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,trigonocheirus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,254483,WoRMS,397976,Pandalus goniurus,5.09,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,goniurus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,103079,WoRMS,399047,Pontoporeia femorata,25.46,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Pontoporeia,femorata,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,160450,WoRMS,,Propebela nobilis,0.85,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Mangeliidae,Propebela,nobilis,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,582749,WoRMS,1548725,Serripes groenlandicus,3.4,g wet weight per 1000 m2,present,Mollusca,Bivalvia,Cardiida,Cardiidae,Serripes,groenlandicus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,106994,WoRMS,397992,Spirontocaris sp.,1.7,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Spirontocaris,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,124943,WoRMS,1898584,Stegophiura nodosa,59.42,g wet weight per 1000 m2,present,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Stegophiura,nodosa,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,100716,WoRMS,86591,Stomphia sp.,159.58,g wet weight per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Stomphia,,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,103937,WoRMS,,Styela rustica,325.94,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,rustica,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,196391,WoRMS,1421206,Tachyrhynchus erosus,3.4,g wet weight per 1000 m2,present,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Turritellidae,Tachyrhynchus,erosus,,AMBON,39.2,39.2
9/2/2015 6:30,70.89764,-165.25459,ML1.8,ML5.3,HumanObservation,137715,WoRMS,,Volutopsius,1.7,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Volutopsius,,,AMBON,39.2,39.2
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,107006,WoRMS,397924,Argis sp.,1.46,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,146142,WoRMS,10205,Bryozoa,1.46,g wet weight per 1000 m2,present,Bryozoa,,,,,,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,138875,WoRMS,,Buccinum scalariforme,1.46,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,scalariforme,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,107315,WoRMS,41210,Chionoecetes opilio,4862.58,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,opilio,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,140525,WoRMS,1421112,Cryptonatica affinis,10.22,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Littorinimorpha,Naticidae,Cryptonatica,affinis,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,139474,WoRMS,1421118,Cylichna alba,0.73,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Cylichna,alba,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,158358,WoRMS,,Eualus gaimardii belcheri,1.46,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,gaimardii,belcheri,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,515737,WoRMS,587146,Eualus gaimardii gaimardii,4.38,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,gaimardii,gaimardii,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,158359,WoRMS,587147,Eualus macilentus,8.76,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,macilentus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,107323,WoRMS,362706,Hyas coarctatus,1.46,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,coarctatus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,1337,WoRMS,6074,Hydrozoa,1.46,g wet weight per 1000 m2,present,Cnidaria,Hydrozoa,,,,,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,248348,WoRMS,174388,Labidochirus splendescens,70.09,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Labidochirus,splendescens,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,491062,WoRMS,,Latisipho hypolispus,20.44,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Latisipho,hypolispus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,125154,WoRMS,59564,Leptasterias polaris,430.77,g wet weight per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,polaris,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,141819,WoRMS,1113278,Margarites costalis,2.92,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,costalis,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,101679,WoRMS,315597,Melita sp. ,0.73,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Melitidae,Melita,,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,103137,WoRMS,,Metopa spitzbergensis,0.73,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Stenothoidae,Metopa,spitzbergensis,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,423552,WoRMS,,Neocrangon communis,1.46,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Neocrangon,communis,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,137710,WoRMS,57632,Neptunea sp.,0.73,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,254489,WoRMS,,Pagurus capillatus,14.6,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,capillatus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,254491,WoRMS,2058913,Pagurus rathbuni,14.6,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,rathbuni,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,254490,WoRMS,2058916,Pagurus trigonocheirus,36.51,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,trigonocheirus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,254483,WoRMS,397976,Pandalus goniurus,2.92,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,goniurus,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,103937,WoRMS,,Styela rustica,4.38,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,rustica,,AMBON,40.7,40.7
9/2/2015 3:58,71.02126,-165.63887,ML1.9,,HumanObservation,117258,WoRMS,37518,Tubularia sp.,0.73,g wet weight per 1000 m2,present,Cnidaria,Hydrozoa,Anthoathecata,Tubulariidae,Tubularia,,,AMBON,40.7,40.7
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,101873,WoRMS,1471182,Acanthonotozoma inflatum,0.09,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Acanthonotozomatidae,Acanthonotozoma,inflatum,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,101592,WoRMS,398847,Anonyx sp.,18.69,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,107006,WoRMS,397924,Argis sp.,487.75,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,110398,WoRMS,27415,Diastylis sp.,46.72,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Cumacea,Diastylidae,Diastylis,,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,103034,WoRMS,,Dulichia spinosissima,1.87,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Dulichiidae,Dulichia,spinosissima,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,158357,WoRMS,587145,Eualus fabricii,9.34,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,fabricii,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,515737,WoRMS,587146,Eualus gaimardii gaimardii,16.82,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,gaimardii,gaimardii,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,101383,WoRMS,36939,Gammaridae,0.93,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Gammaridae,,,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,107323,WoRMS,362706,Hyas coarctatus,3.74,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,coarctatus,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,1337,WoRMS,6074,Hydrozoa,1.87,g wet weight per 1000 m2,present,Cnidaria,Hydrozoa,,,,,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,107520,WoRMS,397956,Lebbeus groenlandicus,9.34,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Lebbeus,groenlandicus,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,254490,WoRMS,2058916,Pagurus trigonocheirus,13.08,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,trigonocheirus,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,254483,WoRMS,397976,Pandalus goniurus,5.61,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,goniurus,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,103015,WoRMS,371491,Pleustes panopla,0.37,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Pleustidae,Pleustes,panopla,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,107568,WoRMS,397989,Sclerocrangon boreas,207.43,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Sclerocrangon,boreas,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,124943,WoRMS,1898584,Stegophiura nodosa,1.87,g wet weight per 1000 m2,present,Echinodermata,Ophiuroidea,Ophiurida,Ophiuridae,Stegophiura,nodosa,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,100716,WoRMS,86591,Stomphia sp.,196.22,g wet weight per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Stomphia,,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,249386,WoRMS,,Tecticeps sp,56.06,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Isopoda,Tecticipitidae,Tecticeps,,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,254360,WoRMS,324081,Telmessus cheiragonus,0.93,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Cheiragonidae,Telmessus,cheiragonus,,AMBON,15.1,15.1
8/25/2015 9:19,70.49558,-160.62168,ML3.1,,HumanObservation,138580,WoRMS,70852,Tritonia sp.,1.87,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,,,AMBON,15.1,15.1
8/23/2015 12:27,71.6171,-163.76755,ML3.10,DBO4.6,HumanObservation,576338,WoRMS,,Admete solida,3.04,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Admete,solida,,AMBON,38.8,38.8
8/23/2015 12:27,71.6171,-163.76755,ML3.10,DBO4.6,HumanObservation,138969,WoRMS,912978,Admete viridula,2.43,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Admete,viridula,,AMBON,38.8,38.8
8/23/2015 12:27,71.6171,-163.76755,ML3.10,DBO4.6,HumanObservation,111600,WoRMS,51987,Alcyonidium gelatinosum,9.12,g wet weight per 1000 m2,present,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,gelatinosum,,AMBON,38.8,38.8
8/23/2015 12:27,71.6171,-163.76755,ML3.10,DBO4.6,HumanObservation,101592,WoRMS,398847,Anonyx sp.,30.42,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,,,AMBON,38.8,38.8
8/23/2015 12:27,71.6171,-163.76755,ML3.10,DBO4.6,HumanObservation,157214,WoRMS,,Arcteobia anticostiensis,1.52,g wet weight per 1000 m2,present,Annelida,Polychaeta,Phyllodocida,Polynoidae,Arcteobia,anticostiensis,,AMBON,38.8,38.8
8/23/2015 12:27,71.6171,-163.76755,ML3.10,DBO4.6,HumanObservation,107006,WoRMS,397924,Argis sp.,15.21,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,,,AMBON,38.8,38.8
8/23/2015 12:27,71.6171,-163.76755,ML3.10,DBO4.6,HumanObservation,714762,WoRMS,1676536,Ariadnaria borealis,3.04,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Littorinimorpha,Capulidae,Ariadnaria,borealis,,AMBON,38.8,38.8
8/23/2015 12:27,71.6171,-163.76755,ML3.10,DBO4.6,HumanObservation,423163,WoRMS,,Arrhis luthkei,3.04,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Oedicerotidae,Arrhis,luthkei,,AMBON,38.8,38.8
8/23/2015 12:27,71.6171,-163.76755,ML3.10,DBO4.6,HumanObservation,490767,WoRMS,,Beringius stimpsoni,12.17,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Beringius,stimpsoni,,AMBON,38.8,38.8
